date,teamA,teamB,match_type,venue_type,teamA_form_last5,teamB_form_last5,teamA_avg_goals_scored,teamA_avg_goals_conceded,teamB_avg_goals_scored,teamB_avg_goals_conceded,teamA_elo,teamB_elo,diff_elo,diff_form_last5,diff_avg_goals_scored,diff_avg_goals_conceded,result
2010-12-05,Cuba,Grenada,regional_championship,true,8.000,5.000,0.800,0.400,0.600,1.200,1548.121,1444.533,103.588,3.000,0.200,-0.800,teamA_win
2010-12-07,Indonesia,Thailand,regional_championship,false,15.000,11.000,4.400,0.200,1.200,0.600,1462.878,1552.558,-89.680,4.000,3.200,-0.400,teamA_win
2010-12-07,Malaysia,Laos,regional_championship,true,4.000,5.000,0.400,1.800,2.000,3.000,1351.211,1209.144,142.067,-1.000,-1.600,-1.200,teamA_win
2010-12-07,Ethiopia,Zambia,regional_championship,true,7.000,10.000,1.200,1.600,1.600,0.200,1457.364,1601.266,-143.902,-3.000,-0.400,1.400,teamA_win
2010-12-07,Ivory Coast,Malawi,regional_championship,true,9.000,11.000,1.400,1.000,2.600,1.400,1759.915,1510.820,249.094,-2.000,-1.200,-0.400,teamA_win
2010-12-08,Myanmar,Philippines,regional_championship,true,0.000,9.000,0.400,3.600,2.000,0.600,1358.448,1199.721,158.727,-9.000,-1.600,3.000,draw
2010-12-08,Vietnam,Singapore,regional_championship,false,4.000,8.000,1.800,1.800,1.800,1.000,1447.694,1474.156,-26.461,-4.000,0.000,0.800,teamA_win
2010-12-08,Uganda,Zanzibar,regional_championship,true,9.000,7.000,1.000,0.400,0.800,0.600,1619.732,1408.994,210.738,2.000,0.200,-0.200,draw
2010-12-08,Tanzania,Rwanda,regional_championship,false,9.000,5.000,1.200,0.400,0.600,1.200,1470.244,1484.556,-14.312,4.000,0.600,-0.800,teamA_win
2010-12-10,Tanzania,Uganda,regional_championship,false,12.000,9.000,1.400,0.200,1.400,0.800,1483.259,1612.960,-129.701,3.000,0.000,-0.600,draw
2010-12-10,Ivory Coast,Ethiopia,regional_championship,true,9.000,10.000,1.400,1.000,1.400,1.000,1764.727,1474.764,289.963,-1.000,0.000,0.000,teamA_win
2010-12-10,Bosnia and Herzegovina,Poland,friendly,true,8.000,6.000,1.600,1.200,1.800,1.600,1605.652,1622.161,-16.509,2.000,-0.200,-0.400,draw
2010-12-12,Uganda,Ethiopia,regional_championship,true,9.000,7.000,1.400,0.800,1.200,1.200,1608.499,1470.801,137.698,2.000,0.200,-0.400,teamA_win
2010-12-12,Tanzania,Ivory Coast,regional_championship,false,10.000,12.000,1.200,0.200,1.400,0.400,1487.720,1768.690,-280.970,-2.000,-0.200,-0.200,teamA_win
2010-12-15,Malaysia,Vietnam,regional_championship,false,7.000,7.000,1.400,1.800,1.800,1.200,1358.867,1461.144,-102.278,0.000,-0.400,0.600,teamA_win
2010-12-16,Indonesia,Philippines,regional_championship,false,15.000,7.000,4.200,0.400,1.000,0.600,1478.534,1205.065,273.470,8.000,3.200,-0.200,teamA_win
2010-12-16,Qatar,Egypt,friendly,false,4.000,7.000,0.800,1.200,2.200,1.600,1606.884,1805.675,-198.791,-3.000,-1.400,-0.400,teamA_win
2010-12-18,China,Estonia,friendly,false,7.000,5.000,0.800,1.600,1.600,1.600,1692.092,1481.345,210.747,2.000,-0.800,0.000,teamA_win
2010-12-18,Vietnam,Malaysia,regional_championship,false,6.000,7.000,1.600,1.400,1.600,1.800,1445.067,1374.944,70.124,-1.000,0.000,-0.400,draw
2010-12-18,Iraq,Syria,friendly,false,7.000,4.000,1.200,1.000,1.200,1.400,1638.331,1623.588,14.743,3.000,0.000,-0.400,teamB_win
2010-12-18,Honduras,Panama,friendly,false,5.000,12.000,1.200,1.400,1.400,0.600,1673.396,1598.212,75.184,-7.000,-0.200,0.800,teamA_win
2010-12-19,Indonesia,Philippines,regional_championship,false,15.000,6.000,3.200,0.400,0.600,0.400,1482.825,1200.774,282.050,9.000,2.600,0.000,teamA_win
2010-12-22,China,Macedonia,friendly,false,10.000,5.000,1.400,1.200,0.800,0.800,1695.529,1516.584,178.945,5.000,0.600,0.400,teamA_win
2010-12-22,Syria,Iraq,friendly,false,7.000,6.000,1.200,1.000,1.000,1.000,1631.406,1630.513,0.893,1.000,0.200,0.000,teamB_win
2010-12-22,Qatar,Estonia,friendly,false,7.000,5.000,1.000,1.000,1.400,1.800,1618.261,1477.908,140.354,2.000,-0.400,-0.800,teamA_win
2010-12-24,Kuwait,North Korea,friendly,true,11.000,8.000,1.400,0.400,1.000,1.000,1660.128,1595.720,64.408,3.000,0.400,-0.600,teamA_win
2010-12-25,Bahrain,Uzbekistan,friendly,true,2.000,4.000,0.800,1.800,1.600,2.600,1600.931,1574.298,26.633,-2.000,-0.800,-0.800,draw
2010-12-26,Malaysia,Indonesia,regional_championship,false,8.000,15.000,1.600,1.200,3.000,0.400,1377.433,1486.942,-109.510,-7.000,-1.400,0.800,teamA_win
2010-12-27,Kuwait,North Korea,friendly,true,11.000,8.000,1.600,0.600,1.200,0.800,1666.253,1589.595,76.658,3.000,0.400,-0.200,draw
2010-12-28,Qatar,Iran,friendly,false,10.000,7.000,1.400,0.800,1.600,1.600,1622.886,1742.746,-119.860,3.000,-0.200,-0.800,draw
2010-12-28,Saudi Arabia,Iraq,friendly,false,8.000,8.000,1.200,0.400,1.200,1.000,1735.432,1638.033,97.399,0.000,0.000,-0.600,teamB_win
2010-12-28,Bahrain,Jordan,friendly,true,2.000,9.000,1.000,2.000,1.800,0.800,1600.357,1570.275,30.082,-7.000,-0.800,1.200,teamA_win
2010-12-28,Algeria,Chad,friendly,false,2.000,1.000,0.400,1.200,0.600,2.200,1572.501,1372.031,200.470,1.000,-0.200,-1.000,teamA_win
2010-12-29,Indonesia,Malaysia,regional_championship,false,12.000,11.000,2.000,0.800,2.000,0.200,1470.628,1393.747,76.881,1.000,0.000,0.600,teamA_win
2010-12-30,South Korea,Syria,friendly,true,5.000,6.000,1.000,1.200,1.000,1.000,1756.456,1623.887,132.569,-1.000,0.000,0.200,teamA_win
2010-12-31,Qatar,North Korea,friendly,false,11.000,8.000,1.400,0.600,1.600,1.200,1625.376,1591.223,34.152,3.000,-0.200,-0.600,teamB_win
2010-12-31,Kuwait,Zambia,friendly,true,11.000,7.000,2.000,1.000,1.600,0.600,1664.625,1583.866,80.759,4.000,0.400,0.400,teamA_win
2010-12-31,Bahrain,Saudi Arabia,friendly,false,5.000,5.000,1.400,1.800,0.400,0.600,1607.210,1725.883,-118.673,0.000,1.000,1.200,teamB_win
2011-01-02,China,Iraq,friendly,true,12.000,8.000,1.400,1.000,0.800,0.600,1699.475,1647.582,51.893,4.000,0.600,0.400,teamA_win
2011-01-02,Iran,Angola,friendly,true,5.000,6.000,1.000,1.600,0.600,1.200,1740.257,1555.102,185.155,-1.000,0.400,0.400,teamA_win
2011-01-02,United Arab Emirates,Syria,friendly,false,8.000,6.000,1.600,0.400,0.800,0.800,1561.459,1619.118,-57.659,2.000,0.800,-0.400,teamA_win
2011-01-02,Jordan,Uzbekistan,friendly,true,6.000,5.000,1.200,1.000,1.600,2.200,1563.423,1574.872,-11.449,1.000,-0.400,-1.200,draw
2011-01-04,Bahrain,North Korea,friendly,false,4.000,8.000,1.200,1.800,1.400,1.000,1602.176,1599.458,2.718,-4.000,-0.200,0.800,teamB_win
2011-01-04,Saudi Arabia,Angola,friendly,false,7.000,6.000,0.600,0.600,0.600,1.200,1730.916,1551.259,179.657,1.000,0.000,-0.600,draw
2011-01-05,United Arab Emirates,Australia,friendly,false,8.000,7.000,1.000,0.400,0.600,1.200,1570.192,1809.315,-239.123,1.000,0.400,-0.800,draw
2011-01-05,Egypt,Tanzania,friendly,false,7.000,13.000,2.200,1.400,1.400,0.000,1794.298,1508.581,285.717,-6.000,0.800,1.400,teamA_win
2011-01-05,Kenya,Sudan,friendly,true,1.000,5.000,0.600,1.600,0.400,1.000,1402.552,1439.456,-36.904,-4.000,0.200,0.600,teamA_win
2011-01-05,Uganda,Burundi,friendly,true,9.000,5.000,1.800,1.200,0.600,0.800,1616.289,1371.539,244.750,4.000,1.200,0.400,teamA_win
2011-01-07,Qatar,Uzbekistan,continental_championship,false,8.000,6.000,1.000,0.600,2.000,2.400,1617.141,1574.625,42.516,2.000,-1.000,-1.800,teamB_win
2011-01-08,China,Kuwait,continental_championship,true,12.000,11.000,1.600,1.200,2.200,1.000,1705.863,1670.412,35.451,1.000,-0.600,0.200,teamA_win
2011-01-08,Egypt,Uganda,friendly,false,7.000,11.000,2.000,1.000,2.200,1.200,1796.726,1619.235,177.490,-4.000,-0.200,-0.200,teamA_win
2011-01-08,DR Congo,Kenya,friendly,true,1.000,3.000,1.400,3.200,0.800,1.600,1500.656,1410.846,89.810,-2.000,0.600,1.600,teamA_win
2011-01-08,Burundi,Tanzania,friendly,true,4.000,10.000,0.600,1.200,1.000,1.000,1368.593,1506.154,-137.560,-6.000,-0.400,0.200,draw
2011-01-09,Japan,Jordan,continental_championship,true,11.000,4.000,0.800,0.200,1.200,1.400,1815.186,1563.670,251.516,7.000,-0.400,-1.200,draw
2011-01-09,Syria,Saudi Arabia,continental_championship,true,6.000,7.000,0.600,0.800,0.400,0.400,1610.384,1727.350,-116.966,-1.000,0.200,0.400,teamA_win
2011-01-10,Australia,India,continental_championship,true,8.000,3.000,0.600,0.800,1.400,4.600,1804.839,1388.416,416.423,5.000,-0.800,-3.800,teamA_win
2011-01-10,South Korea,Bahrain,continental_championship,true,7.000,4.000,0.800,0.800,0.800,1.400,1761.225,1594.618,166.608,3.000,0.000,-0.600,teamA_win
2011-01-11,Iran,Iraq,continental_championship,true,7.000,7.000,0.800,1.200,1.200,1.200,1744.100,1641.194,102.906,0.000,-0.400,0.000,teamA_win
2011-01-11,North Korea,United Arab Emirates,continental_championship,true,8.000,8.000,1.200,1.000,1.000,0.400,1607.017,1574.669,32.348,0.000,0.200,0.600,draw
2011-01-11,Egypt,Burundi,friendly,false,9.000,5.000,2.000,0.800,0.800,1.200,1800.696,1371.417,429.279,4.000,1.200,-0.400,teamA_win
2011-01-11,Tanzania,Uganda,friendly,true,8.000,8.000,0.800,1.200,1.800,1.400,1503.330,1615.265,-111.935,0.000,-1.000,-0.200,draw
2011-01-11,DR Congo,Sudan,friendly,true,4.000,2.000,1.600,2.800,0.000,1.200,1506.259,1431.162,75.097,2.000,1.600,1.600,teamA_win
2011-01-12,Qatar,China,continental_championship,false,7.000,15.000,0.800,0.800,2.000,0.400,1591.901,1726.075,-134.174,-8.000,-1.200,0.400,teamA_win
2011-01-12,Uzbekistan,Kuwait,continental_championship,true,8.000,10.000,1.800,1.800,1.800,1.000,1599.865,1650.200,-50.336,-2.000,0.000,0.800,teamA_win
2011-01-13,Japan,Syria,continental_championship,true,11.000,6.000,1.000,0.400,0.600,1.000,1801.251,1640.185,161.066,5.000,0.400,-0.600,teamA_win
2011-01-13,Jordan,Saudi Arabia,continental_championship,true,4.000,4.000,1.200,1.400,0.400,0.800,1577.605,1697.549,-119.944,0.000,0.800,0.600,teamA_win
2011-01-14,Australia,South Korea,continental_championship,true,10.000,10.000,1.400,0.800,1.000,0.600,1808.592,1773.693,34.898,0.000,0.400,0.200,draw
2011-01-14,Bahrain,India,continental_championship,true,4.000,0.000,0.800,1.200,0.800,5.200,1582.150,1384.664,197.486,4.000,0.000,-4.000,teamA_win
2011-01-14,Egypt,Kenya,friendly,false,12.000,3.000,2.600,0.600,0.800,1.600,1801.865,1405.242,396.622,9.000,1.800,-1.000,teamA_win
2011-01-14,Uganda,DR Congo,friendly,true,8.000,7.000,1.600,1.200,1.400,1.800,1612.929,1512.163,100.766,1.000,0.200,-0.600,teamA_win
2011-01-14,Costa Rica,Honduras,regional_qualifier,true,5.000,7.000,0.800,1.200,1.200,1.200,1666.444,1679.298,-12.853,-2.000,-0.400,0.000,draw
2011-01-14,El Salvador,Nicaragua,regional_qualifier,true,1.000,3.000,0.800,1.800,0.400,2.600,1525.144,1193.660,331.484,-2.000,0.400,-0.800,teamA_win
2011-01-14,Panama,Belize,regional_qualifier,false,9.000,2.000,1.000,1.000,1.000,2.200,1592.310,1346.308,246.002,7.000,0.000,-1.200,teamA_win
2011-01-15,Iran,North Korea,continental_championship,true,7.000,8.000,0.800,1.200,1.000,0.800,1760.124,1604.928,155.196,-1.000,-0.200,0.400,teamA_win
2011-01-15,Iraq,United Arab Emirates,continental_championship,true,6.000,8.000,1.000,1.200,1.000,0.400,1625.170,1576.758,48.412,-2.000,0.000,0.800,teamA_win
2011-01-16,China,Uzbekistan,continental_championship,true,12.000,11.000,1.800,0.800,2.200,1.200,1695.294,1625.602,69.692,1.000,-0.400,-0.400,draw
2011-01-16,Qatar,Kuwait,continental_championship,false,7.000,7.000,0.800,0.600,1.800,1.400,1622.683,1624.463,-1.780,0.000,-1.000,-0.800,teamA_win
2011-01-16,Sudan,Tanzania,friendly,true,1.000,6.000,0.200,1.600,0.800,1.400,1425.259,1505.666,-80.407,-5.000,-0.600,0.200,teamA_win
2011-01-16,Costa Rica,Guatemala,regional_qualifier,true,5.000,9.000,0.600,1.000,2.000,1.200,1666.814,1530.003,136.811,-4.000,-1.400,-0.200,teamA_win
2011-01-16,El Salvador,Belize,regional_qualifier,true,4.000,2.000,1.000,1.400,0.800,2.200,1527.727,1342.402,185.325,2.000,0.200,-0.800,teamA_win
2011-01-16,Panama,Nicaragua,regional_qualifier,false,9.000,0.000,1.200,1.000,0.000,3.000,1596.215,1191.076,405.140,9.000,1.200,-2.000,teamA_win
2011-01-17,Japan,Saudi Arabia,continental_championship,true,11.000,4.000,1.200,0.600,0.400,0.800,1814.008,1667.576,146.432,7.000,0.800,-0.200,teamA_win
2011-01-17,Jordan,Syria,continental_championship,true,6.000,3.000,1.000,1.000,0.600,1.400,1607.578,1627.428,-19.850,3.000,0.400,-0.400,teamA_win
2011-01-17,Egypt,Uganda,friendly,false,12.000,10.000,3.000,0.800,1.800,1.200,1803.252,1618.313,184.940,2.000,1.200,-0.400,teamA_win
2011-01-17,DR Congo,Kenya,friendly,true,7.000,3.000,1.000,1.200,0.600,2.000,1506.779,1403.854,102.925,4.000,0.400,-0.800,teamA_win
2011-01-18,Australia,Bahrain,continental_championship,true,8.000,6.000,1.200,0.800,1.600,1.400,1806.339,1593.080,213.259,2.000,-0.400,-0.600,teamA_win
2011-01-18,South Korea,India,continental_championship,true,8.000,0.000,0.800,0.600,0.600,5.000,1775.946,1373.733,402.213,8.000,0.200,-4.400,teamA_win
2011-01-18,Panama,El Salvador,regional_qualifier,false,9.000,6.000,1.400,1.000,1.600,1.400,1597.985,1532.848,65.138,3.000,-0.200,-0.400,teamA_win
2011-01-18,Honduras,Guatemala,regional_qualifier,true,8.000,9.000,1.200,1.000,1.800,1.200,1678.928,1523.749,155.178,-1.000,-0.600,-0.200,teamA_win
2011-01-18,Belize,Nicaragua,regional_qualifier,true,2.000,0.000,1.000,2.400,0.000,3.000,1337.282,1189.306,147.976,2.000,1.000,-0.600,draw
2011-01-19,Iran,United Arab Emirates,continental_championship,true,10.000,5.000,0.800,0.800,0.400,0.400,1773.193,1557.373,215.820,5.000,0.400,0.400,teamA_win
2011-01-19,Iraq,North Korea,continental_championship,true,9.000,8.000,1.200,1.000,0.800,0.600,1644.555,1591.859,52.695,1.000,0.400,0.400,teamA_win
2011-01-19,Sweden,Botswana,friendly,true,10.000,13.000,2.400,0.800,1.600,0.400,1740.288,1535.999,204.289,-3.000,0.800,0.400,teamA_win
2011-01-21,Qatar,Japan,continental_championship,false,7.000,11.000,1.000,0.600,1.800,0.400,1645.298,1827.550,-182.252,-4.000,-0.800,0.200,teamB_win
2011-01-21,Uzbekistan,Jordan,continental_championship,true,9.000,8.000,1.800,1.200,1.400,1.200,1630.055,1631.362,-1.307,1.000,0.400,0.000,teamA_win
2011-01-21,Panama,Costa Rica,regional_championship,false,12.000,8.000,1.800,0.400,1.000,0.800,1606.132,1673.068,-66.936,4.000,0.800,-0.400,draw
2011-01-21,Honduras,El Salvador,regional_championship,true,10.000,6.000,1.600,1.000,1.600,1.400,1684.737,1524.701,160.036,4.000,0.000,-0.400,teamA_win
2011-01-21,Guatemala,Nicaragua,regional_qualifier,true,6.000,1.000,1.600,1.800,0.200,2.800,1517.941,1193.325,324.616,5.000,1.400,-1.000,teamA_win
2011-01-22,Australia,Iraq,continental_championship,true,8.000,9.000,1.200,0.800,1.200,1.000,1816.536,1663.668,152.868,-1.000,0.000,-0.200,teamA_win
2011-01-22,South Korea,Iran,continental_championship,true,11.000,13.000,1.600,0.600,1.400,0.200,1779.989,1783.274,-3.284,-2.000,0.200,0.400,teamA_win
2011-01-22,United States,Chile,friendly,false,5.000,9.000,0.800,1.200,1.200,1.000,1778.540,1840.716,-62.176,-4.000,-0.400,0.200,draw
2011-01-23,Honduras,Costa Rica,regional_championship,true,10.000,9.000,1.600,1.000,1.200,0.600,1691.854,1670.689,21.165,1.000,0.400,0.400,teamA_win
2011-01-23,Panama,El Salvador,regional_championship,false,10.000,6.000,1.600,0.600,1.600,1.600,1608.511,1517.583,90.928,4.000,0.000,-1.000,draw
2011-01-24,Vanuatu,New Caledonia,friendly,false,7.000,6.000,1.000,1.600,1.200,1.800,1514.982,1588.268,-73.285,1.000,-0.200,-0.200,draw
2011-01-25,Japan,South Korea,continental_championship,true,11.000,13.000,2.200,0.800,1.800,0.600,1839.222,1802.702,36.520,-2.000,0.400,0.200,draw
2011-01-25,Australia,Uzbekistan,continental_championship,true,11.000,11.000,1.400,0.200,2.000,1.200,1829.729,1652.640,177.089,0.000,-0.600,-1.000,teamA_win
2011-01-28,South Korea,Uzbekistan,continental_championship,true,11.000,10.000,2.000,1.000,1.600,2.000,1805.059,1640.709,164.350,1.000,0.400,-1.000,teamA_win
2011-01-29,Japan,Australia,continental_championship,true,11.000,13.000,2.600,1.200,2.600,0.200,1836.866,1841.661,-4.795,-2.000,0.000,1.000,teamA_win
2011-02-06,Poland,Moldova,friendly,true,6.000,7.000,2.000,1.800,1.000,0.600,1621.805,1404.764,217.040,-1.000,1.000,1.200,teamA_win
2011-02-08,Ghana,Togo,friendly,true,6.000,2.000,0.800,0.400,0.600,1.200,1753.301,1506.085,247.216,4.000,0.200,-0.800,teamA_win
2011-02-08,Ivory Coast,Mali,friendly,true,12.000,6.000,1.200,0.200,1.200,1.400,1747.829,1583.192,164.638,6.000,0.000,-1.200,teamA_win
2011-02-08,Equatorial Guinea,Chad,friendly,false,0.000,1.000,0.200,3.000,0.800,2.600,1372.190,1368.435,3.755,-1.000,-0.600,0.400,teamA_win
2011-02-08,Peru,Panama,friendly,false,10.000,11.000,1.400,0.600,1.400,0.200,1590.518,1605.312,-14.794,-1.000,0.000,0.400,teamA_win
2011-02-08,Ireland,Wales,friendly,false,7.000,3.000,1.600,1.400,1.200,1.800,1717.772,1499.235,218.536,4.000,0.400,-0.400,teamA_win
2011-02-08,Cyprus,Sweden,friendly,false,5.000,10.000,1.200,1.600,2.200,1.000,1514.953,1743.825,-228.871,-5.000,-1.000,0.600,teamB_win
2011-02-08,Romania,Ukraine,friendly,true,3.000,6.000,0.400,1.200,1.400,1.600,1647.331,1757.082,-109.751,-3.000,-1.000,-0.400,draw
2011-02-09,Philippines,Mongolia,continental_qualifier,false,5.000,9.000,0.600,0.600,1.800,1.200,1196.657,1235.443,-38.786,-4.000,-1.200,-0.600,teamA_win
2011-02-09,Iran,Russia,friendly,true,12.000,9.000,1.400,0.400,1.200,1.000,1760.561,1742.644,17.917,3.000,0.200,-0.600,teamA_win
2011-02-09,Turkey,South Korea,friendly,false,6.000,11.000,1.200,1.400,2.200,1.200,1700.405,1817.644,-117.238,-5.000,-1.000,0.200,draw
2011-02-09,Cambodia,Macao,continental_qualifier,false,8.000,0.000,1.200,0.800,0.400,4.200,1143.541,1054.735,88.806,8.000,0.800,-3.400,teamA_win
2011-02-09,Malaysia,Hong Kong,friendly,false,10.000,4.000,2.200,0.600,0.200,2.400,1383.969,1414.281,-30.312,6.000,2.000,-1.800,teamA_win
2011-02-09,Tanzania,Palestine,friendly,false,5.000,3.000,0.800,1.800,0.600,1.600,1496.461,1330.652,165.808,2.000,0.200,0.200,teamA_win
2011-02-09,South Africa,Kenya,friendly,false,10.000,3.000,1.000,0.400,0.400,1.800,1674.717,1398.513,276.204,7.000,0.600,-1.400,teamA_win
2011-02-09,Swaziland,Zambia,friendly,false,0.000,7.000,0.800,3.200,1.600,1.200,1334.818,1578.079,-243.261,-7.000,-0.800,2.000,teamB_win
2011-02-09,Gabon,DR Congo,friendly,true,4.000,9.000,0.800,1.200,1.000,1.000,1614.224,1512.120,102.104,-5.000,-0.200,0.200,teamA_win
2011-02-09,Nigeria,Sierra Leone,friendly,false,4.000,6.000,1.200,1.400,0.400,1.400,1684.613,1453.051,231.561,-2.000,0.800,0.000,teamA_win
2011-02-09,Guinea-Bissau,Gambia,friendly,true,7.000,7.000,1.000,0.800,1.600,2.200,1358.170,1506.691,-148.521,0.000,-0.600,-1.400,teamA_win
2011-02-09,Libya,Benin,friendly,false,8.000,5.000,0.800,0.600,0.800,1.000,1583.833,1531.111,52.723,3.000,0.000,-0.400,teamA_win
2011-02-09,Namibia,Malawi,friendly,false,2.000,8.000,0.400,1.400,1.400,1.200,1412.232,1506.008,-93.776,-6.000,-1.000,0.200,teamB_win
2011-02-09,Morocco,Niger,friendly,false,8.000,6.000,0.800,0.800,0.600,0.800,1616.136,1402.357,213.779,2.000,0.200,0.000,teamA_win
2011-02-09,Cape Verde,Burkina Faso,friendly,true,8.000,10.000,0.600,0.400,1.800,1.000,1498.471,1613.324,-114.853,-2.000,-1.200,-0.600,teamA_win
2011-02-09,Macedonia,Cameroon,friendly,false,5.000,7.000,0.800,0.800,1.800,1.200,1512.638,1664.029,-151.392,-2.000,-1.000,-0.400,teamB_win
2011-02-09,Senegal,Guinea,friendly,false,12.000,10.000,3.000,1.400,1.600,0.600,1621.315,1560.532,60.783,2.000,1.400,0.800,teamA_win
2011-02-09,Mozambique,Botswana,friendly,false,7.000,12.000,0.600,1.000,1.600,0.600,1518.422,1532.463,-14.041,-5.000,-1.000,0.400,draw
2011-02-09,Greece,Canada,friendly,false,11.000,5.000,1.200,0.600,1.000,2.200,1739.497,1612.188,127.310,6.000,0.200,-1.600,teamA_win
2011-02-09,Venezuela,Costa Rica,friendly,false,7.000,6.000,1.400,1.800,1.000,0.800,1691.864,1658.950,32.914,1.000,0.400,1.000,draw
2011-02-09,El Salvador,Haiti,friendly,false,7.000,7.000,1.400,1.200,0.800,1.800,1520.782,1507.867,12.914,0.000,0.600,-0.600,teamA_win
2011-02-09,Mexico,Bosnia and Herzegovina,friendly,true,5.000,8.000,1.200,1.600,1.800,1.400,1794.650,1606.008,188.642,-3.000,-0.600,0.200,teamA_win
2011-02-09,Honduras,Ecuador,friendly,false,13.000,7.000,2.000,0.800,1.600,1.200,1703.594,1679.133,24.461,6.000,0.400,-0.400,draw
2011-02-09,Argentina,Portugal,friendly,true,9.000,10.000,1.200,1.200,2.800,1.400,1908.884,1818.340,90.544,-1.000,-1.600,-0.200,teamA_win
2011-02-09,France,Brazil,friendly,false,12.000,9.000,1.600,0.400,1.600,0.600,1755.983,1963.763,-207.780,3.000,0.000,-0.200,teamA_win
2011-02-09,Spain,Colombia,friendly,false,9.000,8.000,2.200,2.200,0.800,0.400,2059.416,1706.532,352.884,1.000,1.400,1.800,teamA_win
2011-02-09,Scotland,Northern Ireland,friendly,true,7.000,6.000,1.400,1.000,0.600,0.800,1618.574,1571.982,46.592,1.000,0.800,0.200,teamA_win
2011-02-09,Denmark,England,friendly,false,8.000,10.000,1.200,1.000,2.000,0.800,1723.315,1865.198,-141.883,-2.000,-0.800,0.200,teamB_win
2011-02-09,Netherlands,Austria,friendly,false,15.000,7.000,2.600,0.400,2.000,1.400,2017.903,1597.557,420.345,8.000,0.600,-1.000,teamA_win
2011-02-09,Hungary,Azerbaijan,friendly,true,12.000,4.000,2.800,0.800,0.600,2.400,1605.929,1410.249,195.680,8.000,2.200,-1.600,teamA_win
2011-02-09,Belgium,Finland,friendly,false,7.000,6.000,2.000,1.600,2.200,1.200,1557.944,1575.358,-17.414,1.000,-0.200,0.400,draw
2011-02-09,Malta,Switzerland,friendly,false,1.000,5.000,0.400,2.000,1.400,1.400,1226.459,1731.684,-505.225,-4.000,-1.000,0.600,draw
2011-02-09,Germany,Italy,friendly,false,13.000,8.000,2.600,0.200,1.600,0.600,1957.147,1785.512,171.635,5.000,1.000,-0.400,draw
2011-02-09,Sweden,Ukraine,friendly,true,10.000,6.000,2.200,1.000,1.600,1.800,1746.993,1754.788,-7.795,4.000,0.600,-0.800,draw
2011-02-09,Poland,Norway,friendly,true,9.000,12.000,2.000,1.400,1.600,1.000,1625.147,1729.135,-103.989,-3.000,0.400,0.400,teamA_win
2011-02-09,Luxembourg,Slovakia,friendly,false,2.000,7.000,0.000,1.200,1.200,1.400,1161.889,1676.146,-514.257,-5.000,-1.200,-0.200,teamA_win
2011-02-09,Cyprus,Romania,friendly,false,2.000,4.000,1.000,2.000,0.800,1.200,1511.785,1649.625,-137.840,-2.000,0.200,0.800,draw
2011-02-09,Belarus,Kazakhstan,friendly,true,11.000,3.000,1.400,0.000,0.600,2.200,1593.998,1343.512,250.485,8.000,0.800,-2.200,draw
2011-02-09,Israel,Serbia,friendly,false,7.000,7.000,1.600,1.400,1.200,1.000,1635.000,1671.824,-36.825,0.000,0.400,0.400,teamB_win
2011-02-09,Croatia,Czechia,friendly,false,13.000,10.000,2.000,0.400,1.400,0.400,1846.557,1701.044,145.513,3.000,0.600,0.000,teamA_win
2011-02-09,Albania,Slovenia,friendly,false,6.000,7.000,0.600,0.800,1.600,1.000,1502.760,1666.936,-164.176,-1.000,-1.000,-0.200,teamB_win
2011-02-09,Moldova,Andorra,friendly,true,6.000,0.000,1.000,0.800,0.200,2.400,1401.422,1144.516,256.906,6.000,0.800,-1.600,teamA_win
2011-02-09,Georgia,Armenia,friendly,true,9.000,7.000,1.000,0.600,2.000,1.400,1462.400,1432.385,30.014,2.000,-1.000,-0.800,teamA_win
2011-02-09,San Marino,Liechtenstein,friendly,false,0.000,2.000,0.000,5.800,0.600,2.000,1068.826,1217.405,-148.579,-2.000,-0.600,3.800,teamB_win
2011-02-10,Taiwan,Laos,continental_qualifier,false,5.000,4.000,1.800,1.200,1.800,3.600,1207.306,1201.488,5.817,1.000,0.000,-2.400,teamA_win
2011-02-14,Bahrain,Kuwait,friendly,false,3.000,4.000,1.200,1.400,1.400,1.800,1582.883,1601.848,-18.964,-1.000,-0.200,-0.400,draw
2011-02-16,Macao,Cambodia,continental_qualifier,false,0.000,8.000,0.600,4.000,1.400,0.800,1041.613,1156.663,-115.050,-8.000,-0.800,3.200,teamA_win
2011-02-16,Laos,Taiwan,continental_qualifier,false,1.000,8.000,1.000,4.400,2.600,1.200,1184.281,1224.513,-40.231,-7.000,-1.600,3.200,draw
2011-03-11,Gibraltar,Faroe Islands,friendly,false,12.000,1.000,2.600,0.400,0.400,3.400,1504.924,1245.092,259.832,11.000,2.200,-3.000,teamA_win
2011-03-15,Mongolia,Philippines,continental_qualifier,false,9.000,7.000,1.800,1.400,0.800,0.400,1215.998,1216.102,-0.105,2.000,1.000,1.000,teamA_win
2011-03-16,Botswana,Namibia,friendly,false,10.000,2.000,1.400,0.600,0.600,1.600,1532.160,1406.708,125.451,8.000,0.800,-1.000,draw
2011-03-16,Argentina,Venezuela,friendly,false,12.000,8.000,1.600,0.600,1.800,1.800,1914.472,1691.155,223.317,4.000,-0.200,-1.200,teamA_win
2011-03-17,Nepal,Bhutan,friendly,false,8.000,0.000,1.400,0.800,0.400,4.800,1256.468,1111.100,145.369,8.000,1.000,-4.000,teamA_win
